DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
2009-01-01T00:00:00,8378.0,15037.0,7099.0,292.0,246,2520.0,0.0,0.0,0.0,0,33572.0,525.0,7637.0,7637.0,538.0,23415.0,25.0,44.8,21.1,0.9,0.7,7.5,0.0,0.0,0.0,0.0,100.0,22.7,22.7,1.6,69.7
2009-01-01T00:30:00,8510.0,15095.0,7087.0,269.0,245,2497.0,0.0,0.0,0.0,0,33704.0,526.0,7602.0,7602.0,514.0,23605.0,25.2,44.8,21.0,0.8,0.7,7.4,0.0,0.0,0.0,0.0,100.0,22.6,22.6,1.5,70.0
2009-01-01T01:00:00,8484.0,15087.0,7074.0,243.0,246,2467.0,0.0,0.0,0.0,0,33601.0,527.0,7563.0,7563.0,489.0,23571.0,25.3,44.9,21.1,0.7,0.7,7.3,0.0,0.0,0.0,0.0,100.0,22.5,22.5,1.5,70.1
2009-01-01T01:30:00,8328.0,15030.0,7064.0,225.0,246,2440.0,0.0,0.0,0.0,0,33334.0,527.0,7535.0,7535.0,471.0,23358.0,25.0,45.1,21.2,0.7,0.7,7.3,0.0,0.0,0.0,0.0,100.0,22.6,22.6,1.4,70.1
2009-01-01T02:00:00,8303.0,14998.0,7052.0,208.0,246,2365.0,0.0,0.0,0.0,0,33171.0,528.0,7505.0,7505.0,454.0,23300.0,25.0,45.2,21.3,0.6,0.7,7.1,0.0,0.0,0.0,0.0,100.0,22.6,22.6,1.4,70.2
2009-01-01T02:30:00,8312.0,15010.0,7040.0,193.0,236,2339.0,0.0,0.0,0.0,0,33130.0,529.0,7470.0,7470.0,429.0,23322.0,25.1,45.3,21.3,0.6,0.7,7.1,0.0,0.0,0.0,0.0,100.0,22.5,22.5,1.3,70.4
2009-01-01T03:00:00,8363.0,15000.0,7030.0,187.0,226,2210.0,0.0,0.0,0.0,0,33017.0,531.0,7444.0,7444.0,413.0,23363.0,25.3,45.4,21.3,0.6,0.7,6.7,0.0,0.0,0.0,0.0,100.0,22.5,22.5,1.3,70.8
2009-01-01T03:30:00,8314.0,14955.0,7019.0,174.0,225,2176.0,0.0,0.0,0.0,0,32863.0,531.0,7419.0,7419.0,399.0,23269.0,25.3,45.5,21.4,0.5,0.7,6.6,0.0,0.0,0.0,0.0,100.0,22.6,22.6,1.2,70.8
2009-01-01T04:00:00,8543.0,15039.0,7008.0,162.0,225,1939.0,0.0,0.0,0.0,0,32916.0,534.0,7395.0,7395.0,387.0,23582.0,26.0,45.7,21.3,0.5,0.7,5.9,0.0,0.0,0.0,0.0,100.0,22.5,22.5,1.2,71.6
2009-01-01T04:30:00,8804.0,15148.0,6999.0,154.0,224,1902.0,0.0,0.0,0.0,0,33231.0,535.0,7376.0,7376.0,378.0,23953.0,26.5,45.6,21.1,0.5,0.7,5.7,0.0,0.0,0.0,0.0,100.0,22.2,22.2,1.1,72.1
2009-01-01T05:00:00,9513.0,15469.0,6987.0,159.0,224,1790.0,0.0,0.0,0.0,0,34142.0,538.0,7370.0,7370.0,383.0,24982.0,27.9,45.3,20.5,0.5,0.7,5.2,0.0,0.0,0.0,0.0,100.0,21.6,21.6,1.1,73.2
2009-01-01T05:30:00,9321.0,15193.0,7048.0,139.0,225,1790.0,0.0,0.0,0.0,0,33716.0,534.0,7412.0,7412.0,364.0,24514.0,27.6,45.1,20.9,0.4,0.7,5.3,0.0,0.0,0.0,0.0,100.0,22.0,22.0,1.1,72.7
2009-01-01T06:00:00,9329.0,15110.0,7051.0,146.0,225,1788.0,0.0,0.0,0.0,0,33649.0,533.0,7422.0,7422.0,371.0,24439.0,27.7,44.9,21.0,0.4,0.7,5.3,0.0,0.0,0.0,0.0,100.0,22.1,22.1,1.1,72.6
2009-01-01T06:30:00,9353.0,14876.0,7080.0,158.0,227,1772.0,0.0,0.0,0.0,0,33466.0,530.0,7464.0,7464.0,384.0,24229.0,27.9,44.5,21.2,0.5,0.7,5.3,0.0,0.0,0.0,0.0,100.0,22.3,22.3,1.1,72.4
2009-01-01T07:00:00,9214.0,14187.0,7095.0,174.0,241,1706.0,0.0,0.0,0.0,0,32617.0,522.0,7510.0,7510.0,415.0,23401.0,28.2,43.5,21.8,0.5,0.7,5.2,0.0,0.0,0.0,0.0,100.0,23.0,23.0,1.3,71.7
2009-01-01T07:30:00,9203.0,13186.0,7091.0,172.0,244,1706.0,0.0,0.0,0.0,0,31602.0,509.0,7508.0,7508.0,416.0,22389.0,29.1,41.7,22.4,0.5,0.8,5.4,0.0,0.0,0.0,0.0,100.0,23.8,23.8,1.3,70.8
2009-01-01T08:00:00,9273.0,12952.0,7081.0,154.0,246,1706.0,0.0,0.0,0.0,0,31412.0,506.0,7481.0,7481.0,400.0,22225.0,29.5,41.2,22.5,0.5,0.8,5.4,0.0,0.0,0.0,0.0,100.0,23.8,23.8,1.3,70.8
2009-01-01T08:30:00,9295.0,13307.0,7078.0,160.0,251,1688.0,0.0,0.0,0.0,0,31779.0,510.0,7489.0,7489.0,411.0,22602.0,29.2,41.9,22.3,0.5,0.8,5.3,0.0,0.0,0.0,0.0,100.0,23.6,23.6,1.3,71.1
2009-01-01T09:00:00,9406.0,13461.0,7080.0,170.0,281,1690.0,0.0,0.0,0.0,0,32088.0,511.0,7531.0,7531.0,451.0,22867.0,29.3,42.0,22.1,0.5,0.9,5.3,0.0,0.0,0.0,0.0,100.0,23.5,23.5,1.4,71.3
2009-01-01T09:30:00,9518.0,14774.0,7081.0,151.0,282,1690.0,0.0,0.0,0.0,254,33750.0,524.0,7514.0,7514.0,433.0,24292.0,28.2,43.8,21.0,0.4,0.8,5.0,0.0,0.0,0.0,0.8,100.0,22.3,22.3,1.3,72.0
2009-01-01T10:00:00,9969.0,15940.0,7074.0,149.0,288,1690.0,0.0,0.0,0.0,350,35460.0,534.0,7511.0,7511.0,437.0,25909.0,28.1,45.0,19.9,0.4,0.8,4.8,0.0,0.0,0.0,1.0,100.0,21.2,21.2,1.2,73.1
2009-01-01T10:30:00,10436.0,16984.0,7080.0,140.0,302,1690.0,0.0,0.0,0.0,476,37108.0,542.0,7522.0,7522.0,442.0,27420.0,28.1,45.8,19.1,0.4,0.8,4.6,0.0,0.0,0.0,1.3,100.0,20.3,20.3,1.2,73.9
2009-01-01T11:00:00,11250.0,17717.0,7093.0,122.0,382,1690.0,0.0,0.0,0.0,400,38654.0,546.0,7598.0,7598.0,504.0,28967.0,29.1,45.8,18.3,0.3,1.0,4.4,0.0,0.0,0.0,1.0,100.0,19.7,19.7,1.3,74.9
2009-01-01T11:30:00,11975.0,18222.0,7092.0,109.0,409,1690.0,0.0,0.0,0.0,410,39907.0,548.0,7610.0,7610.0,518.0,30197.0,30.0,45.7,17.8,0.3,1.0,4.2,0.0,0.0,0.0,1.0,100.0,19.1,19.1,1.3,75.7
2009-01-01T12:00:00,12641.0,18565.0,7092.0,92.0,424,1692.0,0.0,0.0,0.0,448,40954.0,549.0,7608.0,7608.0,516.0,31206.0,30.9,45.3,17.3,0.2,1.0,4.1,0.0,0.0,0.0,1.1,100.0,18.6,18.6,1.3,76.2
2009-01-01T12:30:00,12849.0,18723.0,7099.0,78.0,426,1690.0,0.0,0.0,0.0,460,41324.0,549.0,7602.0,7602.0,504.0,31572.0,31.1,45.3,17.2,0.2,1.0,4.1,0.0,0.0,0.0,1.1,100.0,18.4,18.4,1.2,76.4
2009-01-01T13:00:00,12922.0,18719.0,7092.0,68.0,402,1692.0,0.0,0.0,0.0,464,41358.0,549.0,7562.0,7562.0,470.0,31641.0,31.2,45.3,17.1,0.2,1.0,4.1,0.0,0.0,0.0,1.1,100.0,18.3,18.3,1.1,76.5
2009-01-01T13:30:00,12941.0,18731.0,6943.0,68.0,400,1690.0,0.0,0.0,0.0,562,41334.0,550.0,7410.0,7410.0,468.0,31672.0,31.3,45.3,16.8,0.2,1.0,4.1,0.0,0.0,0.0,1.4,100.0,17.9,17.9,1.1,76.6
2009-01-01T14:00:00,13021.0,18892.0,6891.0,64.0,401,1692.0,0.0,0.0,0.0,448,41409.0,554.0,7356.0,7356.0,465.0,31913.0,31.4,45.6,16.6,0.2,1.0,4.1,0.0,0.0,0.0,1.1,100.0,17.8,17.8,1.1,77.1
2009-01-01T14:30:00,12501.0,19246.0,6878.0,68.0,399,1690.0,0.0,0.0,0.0,434,41216.0,559.0,7344.0,7344.0,466.0,31747.0,30.3,46.7,16.7,0.2,1.0,4.1,0.0,0.0,0.0,1.1,100.0,17.8,17.8,1.1,77.0
2009-01-01T15:00:00,12987.0,18960.0,6870.0,66.0,387,1752.0,0.0,0.0,0.0,426,41448.0,554.0,7323.0,7323.0,453.0,31947.0,31.3,45.7,16.6,0.2,0.9,4.2,0.0,0.0,0.0,1.0,100.0,17.7,17.7,1.1,77.1
2009-01-01T15:30:00,13469.0,19297.0,6881.0,46.0,387,1754.0,0.0,0.0,0.0,510,42344.0,555.0,7314.0,7314.0,433.0,32766.0,31.8,45.6,16.3,0.1,0.9,4.1,0.0,0.0,0.0,1.2,100.0,17.3,17.3,1.0,77.4
2009-01-01T16:00:00,14175.0,19998.0,6862.0,42.0,387,1768.0,0.0,0.0,0.0,904,44136.0,553.0,7292.0,7292.0,430.0,34173.0,32.1,45.3,15.5,0.1,0.9,4.0,0.0,0.0,0.0,2.0,100.0,16.5,16.5,1.0,77.4
2009-01-01T16:30:00,14471.0,21005.0,6854.0,45.0,401,1770.0,0.0,0.0,0.0,1548,46094.0,553.0,7300.0,7300.0,446.0,35476.0,31.4,45.6,14.9,0.1,0.9,3.8,0.0,0.0,0.0,3.4,100.0,15.8,15.8,1.0,77.0
2009-01-01T17:00:00,14449.0,21090.0,6857.0,42.0,577,1770.0,0.0,0.0,0.0,1880,46666.0,548.0,7476.0,7476.0,620.0,35539.0,31.0,45.2,14.7,0.1,1.2,3.8,0.0,0.0,0.0,4.0,100.0,16.0,16.0,1.3,76.2
2009-01-01T17:30:00,14239.0,21104.0,6871.0,55.0,586,1762.0,0.0,0.0,0.0,1946,46563.0,547.0,7512.0,7512.0,641.0,35343.0,30.6,45.3,14.8,0.1,1.3,3.8,0.0,0.0,0.0,4.2,100.0,16.1,16.1,1.4,75.9
2009-01-01T18:00:00,13873.0,21056.0,6872.0,78.0,401,1754.0,0.0,0.0,0.0,1826,45860.0,551.0,7350.0,7350.0,478.0,34929.0,30.3,45.9,15.0,0.2,0.9,3.8,0.0,0.0,0.0,4.0,100.0,16.0,16.0,1.0,76.2
2009-01-01T18:30:00,13753.0,20894.0,6868.0,69.0,392,1754.0,0.0,0.0,0.0,1240,44970.0,558.0,7329.0,7329.0,461.0,34647.0,30.6,46.5,15.3,0.2,0.9,3.9,0.0,0.0,0.0,2.8,100.0,16.3,16.3,1.0,77.0
2009-01-01T19:00:00,14095.0,20714.0,6874.0,70.0,299,1752.0,0.0,0.0,0.0,844,44648.0,561.0,7243.0,7243.0,369.0,34809.0,31.6,46.4,15.4,0.2,0.7,3.9,0.0,0.0,0.0,1.9,100.0,16.2,16.2,0.8,78.0
2009-01-01T19:30:00,14101.0,19766.0,6890.0,62.0,287,1752.0,0.0,0.0,0.0,594,43452.0,556.0,7240.0,7240.0,350.0,33867.0,32.5,45.5,15.9,0.1,0.7,4.0,0.0,0.0,0.0,1.4,100.0,16.7,16.7,0.8,77.9
2009-01-01T20:00:00,14040.0,19179.0,6882.0,77.0,287,1752.0,0.0,0.0,0.0,774,42992.0,549.0,7246.0,7246.0,364.0,33219.0,32.7,44.6,16.0,0.2,0.7,4.1,0.0,0.0,0.0,1.8,100.0,16.9,16.9,0.8,77.3
2009-01-01T20:30:00,13269.0,18978.0,6885.0,94.0,285,1752.0,0.0,0.0,0.0,374,41637.0,555.0,7264.0,7264.0,379.0,32247.0,31.9,45.6,16.5,0.2,0.7,4.2,0.0,0.0,0.0,0.9,100.0,17.4,17.4,0.9,77.4
2009-01-01T21:00:00,12457.0,18747.0,6881.0,100.0,244,1752.0,0.0,0.0,0.0,594,40775.0,553.0,7225.0,7225.0,344.0,31204.0,30.6,46.0,16.9,0.2,0.6,4.3,0.0,0.0,0.0,1.5,100.0,17.7,17.7,0.8,76.5
2009-01-01T21:30:00,11339.0,18537.0,6881.0,100.0,255,1752.0,0.0,0.0,0.0,302,39166.0,560.0,7236.0,7236.0,355.0,29876.0,29.0,47.3,17.6,0.3,0.7,4.5,0.0,0.0,0.0,0.8,100.0,18.5,18.5,0.9,76.3
2009-01-01T22:00:00,10588.0,18061.0,6883.0,102.0,264,1750.0,0.0,0.0,0.0,184,37832.0,560.0,7250.0,7250.0,366.0,28649.0,28.0,47.7,18.2,0.3,0.7,4.6,0.0,0.0,0.0,0.5,100.0,19.2,19.2,1.0,75.7
2009-01-01T22:30:00,10543.0,17622.0,6880.0,112.0,262,1350.0,0.0,0.0,0.0,36,36806.0,563.0,7254.0,7254.0,374.0,28165.0,28.6,47.9,18.7,0.3,0.7,3.7,0.0,0.0,0.0,0.1,100.0,19.7,19.7,1.0,76.5
2009-01-01T23:00:00,10682.0,17483.0,6887.0,122.0,247,806.0,0.0,0.0,0.0,0,36228.0,570.0,7256.0,7256.0,370.0,28165.0,29.5,48.3,19.0,0.3,0.7,2.2,0.0,0.0,0.0,0.0,100.0,20.0,20.0,1.0,77.7
2009-01-01T23:30:00,10352.0,17138.0,6895.0,109.0,248,914.0,0.0,0.0,0.0,0,35656.0,566.0,7252.0,7252.0,357.0,27490.0,29.0,48.1,19.3,0.3,0.7,2.6,0.0,0.0,0.0,0.0,100.0,20.3,20.3,1.0,77.1
2009-01-02T00:00:00,10428.0,17534.0,6891.0,114.0,248,916.0,0.0,0.0,0.0,0,36131.0,570.0,7253.0,7253.0,362.0,27962.0,28.9,48.5,19.1,0.3,0.7,2.5,0.0,0.0,0.0,0.0,100.0,20.1,20.1,1.0,77.4
2009-01-02T00:30:00,10516.0,17633.0,6891.0,130.0,247,904.0,0.0,0.0,0.0,0,36321.0,570.0,7268.0,7268.0,377.0,28149.0,29.0,48.5,19.0,0.4,0.7,2.5,0.0,0.0,0.0,0.0,100.0,20.0,20.0,1.0,77.5
2009-01-02T01:00:00,10346.0,17384.0,6891.0,136.0,229,920.0,0.0,0.0,0.0,0,35906.0,569.0,7256.0,7256.0,365.0,27730.0,28.8,48.4,19.2,0.4,0.6,2.6,0.0,0.0,0.0,0.0,100.0,20.2,20.2,1.0,77.2
2009-01-02T01:30:00,10138.0,16856.0,6898.0,122.0,228,920.0,0.0,0.0,0.0,0,35162.0,564.0,7248.0,7248.0,350.0,26994.0,28.8,47.9,19.6,0.3,0.6,2.6,0.0,0.0,0.0,0.0,100.0,20.6,20.6,1.0,76.8
2009-01-02T02:00:00,10058.0,16884.0,6899.0,124.0,228,960.0,0.0,0.0,0.0,0,35153.0,565.0,7251.0,7251.0,352.0,26942.0,28.6,48.0,19.6,0.4,0.6,2.7,0.0,0.0,0.0,0.0,100.0,20.6,20.6,1.0,76.6
2009-01-02T02:30:00,9964.0,17060.0,6904.0,142.0,229,960.0,0.0,0.0,0.0,0,35260.0,567.0,7276.0,7276.0,372.0,27024.0,28.3,48.4,19.6,0.4,0.6,2.7,0.0,0.0,0.0,0.0,100.0,20.6,20.6,1.1,76.6
2009-01-02T03:00:00,9633.0,16913.0,6905.0,143.0,229,920.0,0.0,0.0,0.0,0,34742.0,567.0,7276.0,7276.0,372.0,26546.0,27.7,48.7,19.9,0.4,0.7,2.6,0.0,0.0,0.0,0.0,100.0,20.9,20.9,1.1,76.4
2009-01-02T03:30:00,9478.0,16531.0,6906.0,150.0,229,920.0,0.0,0.0,0.0,0,34214.0,563.0,7285.0,7285.0,379.0,26009.0,27.7,48.3,20.2,0.4,0.7,2.7,0.0,0.0,0.0,0.0,100.0,21.3,21.3,1.1,76.0
2009-01-02T04:00:00,9412.0,15997.0,6906.0,155.0,229,920.0,0.0,0.0,0.0,0,33619.0,558.0,7290.0,7290.0,384.0,25409.0,28.0,47.6,20.5,0.5,0.7,2.7,0.0,0.0,0.0,0.0,100.0,21.7,21.7,1.1,75.6
2009-01-02T04:30:00,9393.0,15634.0,6903.0,130.0,230,920.0,0.0,0.0,0.0,0,33210.0,554.0,7263.0,7263.0,360.0,25027.0,28.3,47.1,20.8,0.4,0.7,2.8,0.0,0.0,0.0,0.0,100.0,21.9,21.9,1.1,75.4
2009-01-02T05:00:00,9393.0,15391.0,6903.0,136.0,229,944.0,0.0,0.0,0.0,0,32996.0,551.0,7268.0,7268.0,365.0,24784.0,28.5,46.6,20.9,0.4,0.7,2.9,0.0,0.0,0.0,0.0,100.0,22.0,22.0,1.1,75.1
2009-01-02T05:30:00,9427.0,15558.0,6902.0,144.0,230,946.0,0.0,0.0,0.0,0,33207.0,552.0,7276.0,7276.0,374.0,24985.0,28.4,46.9,20.8,0.4,0.7,2.8,0.0,0.0,0.0,0.0,100.0,21.9,21.9,1.1,75.2
2009-01-02T06:00:00,9731.0,16257.0,6901.0,158.0,230,906.0,0.0,0.0,0.0,0,34182.0,559.0,7288.0,7288.0,388.0,25988.0,28.5,47.6,20.2,0.5,0.7,2.7,0.0,0.0,0.0,0.0,100.0,21.3,21.3,1.1,76.0
2009-01-02T06:30:00,10416.0,16526.0,6899.0,186.0,235,530.0,0.0,0.0,0.0,0,34792.0,564.0,7320.0,7320.0,421.0,26942.0,29.9,47.5,19.8,0.5,0.7,1.5,0.0,0.0,0.0,0.0,100.0,21.0,21.0,1.2,77.4
2009-01-02T07:00:00,11387.0,16376.0,6906.0,204.0,262,0.0,0.0,0.0,0.0,0,35135.0,564.0,7372.0,7372.0,466.0,27763.0,32.4,46.6,19.7,0.6,0.7,0.0,0.0,0.0,0.0,0.0,100.0,21.0,21.0,1.3,79.0
2009-01-02T07:30:00,11931.0,16407.0,6896.0,169.0,264,0.0,0.0,0.0,0.0,0,35667.0,563.0,7329.0,7329.0,433.0,28338.0,33.5,46.0,19.3,0.5,0.7,0.0,0.0,0.0,0.0,0.0,100.0,20.5,20.5,1.2,79.5
2009-01-02T08:00:00,12519.0,17512.0,6414.0,146.0,267,0.0,0.0,0.0,0.0,176,37034.0,576.0,6827.0,6827.0,413.0,30031.0,33.8,47.3,17.3,0.4,0.7,0.0,0.0,0.0,0.0,0.5,100.0,18.4,18.4,1.1,81.1
2009-01-02T08:30:00,13428.0,18285.0,6376.0,159.0,270,0.0,0.0,0.0,0.0,366,38884.0,577.0,6805.0,6805.0,429.0,31713.0,34.5,47.0,16.4,0.4,0.7,0.0,0.0,0.0,0.0,0.9,100.0,17.5,17.5,1.1,81.6
2009-01-02T09:00:00,14684.0,19113.0,6376.0,125.0,286,0.0,0.0,0.0,0.0,330,40914.0,579.0,6787.0,6787.0,411.0,33797.0,35.9,46.7,15.6,0.3,0.7,0.0,0.0,0.0,0.0,0.8,100.0,16.6,16.6,1.0,82.6
2009-01-02T09:30:00,15298.0,19824.0,6373.0,106.0,287,0.0,0.0,0.0,0.0,384,42272.0,582.0,6766.0,6766.0,393.0,35122.0,36.2,46.9,15.1,0.3,0.7,0.0,0.0,0.0,0.0,0.9,100.0,16.0,16.0,0.9,83.1
2009-01-02T10:00:00,15697.0,20441.0,6374.0,70.0,299,0.0,0.0,0.0,0.0,438,43319.0,585.0,6743.0,6743.0,369.0,36138.0,36.2,47.2,14.7,0.2,0.7,0.0,0.0,0.0,0.0,1.0,100.0,15.6,15.6,0.9,83.4
2009-01-02T10:30:00,16027.0,20583.0,6373.0,55.0,313,0.0,0.0,0.0,0.0,578,43929.0,583.0,6741.0,6741.0,368.0,36610.0,36.5,46.9,14.5,0.1,0.7,0.0,0.0,0.0,0.0,1.3,100.0,15.3,15.3,0.8,83.3
2009-01-02T11:00:00,16043.0,20645.0,6378.0,54.0,372,0.0,0.0,0.0,0.0,518,44010.0,583.0,6804.0,6804.0,426.0,36688.0,36.5,46.9,14.5,0.1,0.8,0.0,0.0,0.0,0.0,1.2,100.0,15.5,15.5,1.0,83.4
2009-01-02T11:30:00,16074.0,20623.0,6376.0,52.0,372,202.0,0.0,0.0,0.0,620,44320.0,579.0,6800.0,6800.0,424.0,36697.0,36.3,46.5,14.4,0.1,0.8,0.5,0.0,0.0,0.0,1.4,100.0,15.3,15.3,1.0,82.8
2009-01-02T12:00:00,16319.0,20624.0,6374.0,50.0,370,202.0,0.0,0.0,0.0,712,44651.0,577.0,6794.0,6794.0,420.0,36943.0,36.5,46.2,14.3,0.1,0.8,0.5,0.0,0.0,0.0,1.6,100.0,15.2,15.2,0.9,82.7
2009-01-02T12:30:00,16438.0,20649.0,6377.0,44.0,379,202.0,0.0,0.0,0.0,520,44609.0,579.0,6800.0,6800.0,423.0,37087.0,36.8,46.3,14.3,0.1,0.8,0.5,0.0,0.0,0.0,1.2,100.0,15.2,15.2,0.9,83.1
2009-01-02T13:00:00,16680.0,20601.0,6375.0,48.0,382,202.0,0.0,0.0,0.0,438,44726.0,579.0,6804.0,6804.0,430.0,37281.0,37.3,46.1,14.3,0.1,0.9,0.5,0.0,0.0,0.0,1.0,100.0,15.2,15.2,1.0,83.4
2009-01-02T13:30:00,16457.0,20561.0,6376.0,38.0,376,202.0,0.0,0.0,0.0,406,44416.0,580.0,6790.0,6790.0,414.0,37018.0,37.1,46.3,14.4,0.1,0.8,0.5,0.0,0.0,0.0,0.9,100.0,15.3,15.3,0.9,83.3
2009-01-02T14:00:00,16572.0,20585.0,6375.0,33.0,376,202.0,0.0,0.0,0.0,358,44500.0,580.0,6784.0,6784.0,408.0,37157.0,37.2,46.3,14.3,0.1,0.8,0.5,0.0,0.0,0.0,0.8,100.0,15.2,15.2,0.9,83.5
2009-01-02T14:30:00,16424.0,20575.0,6360.0,41.0,380,202.0,0.0,0.0,0.0,332,44314.0,581.0,6781.0,6781.0,421.0,36999.0,37.1,46.4,14.4,0.1,0.9,0.5,0.0,0.0,0.0,0.7,100.0,15.3,15.3,1.0,83.5
2009-01-02T15:00:00,16428.0,20599.0,5957.0,39.0,409,720.0,0.0,0.0,0.0,438,44590.0,579.0,6405.0,6405.0,448.0,37027.0,36.8,46.2,13.4,0.1,0.9,1.6,0.0,0.0,0.0,1.0,100.0,14.4,14.4,1.0,83.0
2009-01-02T15:30:00,17041.0,20936.0,5955.0,46.0,397,726.0,0.0,0.0,0.0,304,45405.0,581.0,6398.0,6398.0,443.0,37977.0,37.5,46.1,13.1,0.1,0.9,1.6,0.0,0.0,0.0,0.7,100.0,14.1,14.1,1.0,83.6
2009-01-02T16:00:00,18073.0,21753.0,5956.0,46.0,394,852.0,0.0,0.0,0.0,500,47574.0,579.0,6396.0,6396.0,440.0,39826.0,38.0,45.7,12.5,0.1,0.8,1.8,0.0,0.0,0.0,1.1,100.0,13.4,13.4,0.9,83.7
2009-01-02T16:30:00,18897.0,22622.0,5956.0,41.0,415,1210.0,0.0,0.0,0.0,1200,50341.0,570.0,6412.0,6412.0,456.0,41519.0,37.5,44.9,11.8,0.1,0.8,2.4,0.0,0.0,0.0,2.4,100.0,12.7,12.7,0.9,82.5
2009-01-02T17:00:00,18954.0,22896.0,5954.0,38.0,613,1210.0,0.0,0.0,0.0,2134,51798.0,560.0,6604.0,6604.0,650.0,41850.0,36.6,44.2,11.5,0.1,1.2,2.3,0.0,0.0,0.0,4.1,100.0,12.8,12.8,1.3,80.8
2009-01-02T17:30:00,19015.0,22902.0,5954.0,44.0,616,1196.0,0.0,0.0,0.0,2174,51901.0,559.0,6614.0,6614.0,660.0,41917.0,36.6,44.1,11.5,0.1,1.2,2.3,0.0,0.0,0.0,4.2,100.0,12.7,12.7,1.3,80.8
2009-01-02T18:00:00,18825.0,22839.0,5956.0,45.0,556,1016.0,0.0,0.0,0.0,1840,51077.0,565.0,6557.0,6557.0,601.0,41664.0,36.9,44.7,11.7,0.1,1.1,2.0,0.0,0.0,0.0,3.6,100.0,12.8,12.8,1.2,81.6
2009-01-02T18:30:00,18585.0,22772.0,5976.0,34.0,420,1016.0,0.0,0.0,0.0,1268,50071.0,573.0,6430.0,6430.0,454.0,41357.0,37.1,45.5,11.9,0.1,0.8,2.0,0.0,0.0,0.0,2.5,100.0,12.8,12.8,0.9,82.6
2009-01-02T19:00:00,18596.0,22513.0,5984.0,36.0,420,534.0,0.0,0.0,0.0,1068,49151.0,579.0,6440.0,6440.0,456.0,41109.0,37.8,45.8,12.2,0.1,0.9,1.1,0.0,0.0,0.0,2.2,100.0,13.1,13.1,0.9,83.6
2009-01-02T19:30:00,18177.0,21770.0,5983.0,40.0,409,542.0,0.0,0.0,0.0,790,47711.0,578.0,6432.0,6432.0,449.0,39947.0,38.1,45.6,12.5,0.1,0.9,1.1,0.0,0.0,0.0,1.7,100.0,13.5,13.5,0.9,83.7
2009-01-02T20:00:00,17962.0,20825.0,5980.0,45.0,409,542.0,0.0,0.0,0.0,700,46463.0,573.0,6434.0,6434.0,454.0,38787.0,38.7,44.8,12.9,0.1,0.9,1.2,0.0,0.0,0.0,1.5,100.0,13.8,13.8,1.0,83.5
2009-01-02T20:30:00,17445.0,20229.0,5984.0,41.0,394,544.0,0.0,0.0,0.0,550,45187.0,572.0,6419.0,6419.0,435.0,37674.0,38.6,44.8,13.2,0.1,0.9,1.2,0.0,0.0,0.0,1.2,100.0,14.2,14.2,1.0,83.4
2009-01-02T21:00:00,17077.0,19925.0,5978.0,36.0,266,64.0,0.0,0.0,0.0,500,43846.0,579.0,6280.0,6280.0,302.0,37002.0,38.9,45.4,13.6,0.1,0.6,0.1,0.0,0.0,0.0,1.1,100.0,14.3,14.3,0.7,84.4
2009-01-02T21:30:00,16005.0,19436.0,5980.0,32.0,265,66.0,0.0,0.0,0.0,306,42090.0,583.0,6278.0,6278.0,298.0,35441.0,38.0,46.2,14.2,0.1,0.6,0.2,0.0,0.0,0.0,0.7,100.0,14.9,14.9,0.7,84.2
2009-01-02T22:00:00,15713.0,18589.0,5972.0,35.0,262,72.0,0.0,0.0,0.0,212,40855.0,578.0,6269.0,6269.0,297.0,34302.0,38.5,45.5,14.6,0.1,0.6,0.2,0.0,0.0,0.0,0.5,100.0,15.3,15.3,0.7,84.0
2009-01-02T22:30:00,15479.0,17823.0,5975.0,36.0,261,58.0,0.0,0.0,0.0,32,39664.0,575.0,6272.0,6272.0,297.0,33302.0,39.0,44.9,15.1,0.1,0.7,0.1,0.0,0.0,0.0,0.1,100.0,15.8,15.8,0.7,84.0
2009-01-02T23:00:00,14475.0,17619.0,5978.0,42.0,229,354.0,0.0,0.0,0.0,0,38698.0,574.0,6250.0,6250.0,272.0,32094.0,37.4,45.5,15.4,0.1,0.6,0.9,0.0,0.0,0.0,0.0,100.0,16.1,16.1,0.7,82.9
2009-01-02T23:30:00,14002.0,17549.0,5994.0,48.0,229,352.0,0.0,0.0,0.0,0,38174.0,576.0,6270.0,6270.0,276.0,31551.0,36.7,46.0,15.7,0.1,0.6,0.9,0.0,0.0,0.0,0.0,100.0,16.4,16.4,0.7,82.7
2009-01-03T00:00:00,14214.0,17348.0,5995.0,50.0,229,362.0,0.0,0.0,0.0,0,38198.0,573.0,6274.0,6274.0,279.0,31562.0,37.2,45.4,15.7,0.1,0.6,0.9,0.0,0.0,0.0,0.0,100.0,16.4,16.4,0.7,82.6
